No.,銘柄コード （Code）,ISINコード,銘柄 （Name）,Name,株数（※） No. of Shares（※）,評価金額(円） Valuation (yen),純資産比率 % of NAV
57,9503,JP3228600007,関西電力,"THE KANSAI ELECTRIC POWER COMPANY,INCORP",25700,62720850.00000001,0.0038253493821328493
58,9531,JP3573000001,東京瓦斯,"TOKYO GAS CO.,LTD.",10000,62190000.00000001,0.00379297280050959
59,9735,JP3421800008,セコム,"SECOM CO.,LTD.",9000,61938000.00000001,0.0037776033014626626
60,7186,JP3305990008,横浜フィナンシャルグループ,"YOKOHAMA FINANCIAL GROUP,INC.",32500,59767500,0.003645224342409662
61,7013,JP3134800006,ＩＨＩ,IHI CORPORATION,20900,59094750.00000001,0.0036041932690611686
62,4004,JP3368000000,レゾナック・ホールディングス,RESONAC HOLDINGS CORPORATION,4300,59017500.00000001,0.0035994817857223785
63,7832,JP3778630008,バンダイナムコホールディングス,BANDAI NAMCO HOLDINGS INC.,12300,56690700.00000001,0.003457570077855749
64,8830,JP3409000001,住友不動産,"SUMITOMO REALTY & DEVELOPMENT CO.,LTD.",15500,55846500,0.0034060822560485413
65,6988,JP3684000007,日東電工,NITTO DENKO CORPORATION,16600,55195000,0.003366347221806187
66,7733,JP3201200007,オリンパス,OLYMPUS CORPORATION,30300,55146000.00000001,0.0033633587081026185
67,6594,JP3734800000,ニデック,NIDEC CORPORATION,21000,54411000,0.00331853100254908
68,9104,JP3362700001,商船三井,"MITSUI O.S.K.LINES,LTD.",8600,50688400.00000001,0.003091489347183636
69,1928,JP3420600003,積水ハウス,"SEKISUI HOUSE,LTD.",14000,48832000,0.0029782673708712696
70,4307,JP3762800005,野村総合研究所,"NOMURA RESEARCH INSTITUTE,LTD.",10400,48734400.00000001,0.0029723147394943653
71,8331,JP3511800009,千葉銀行,"THE CHIBA BANK,LTD.",18500,48599500,0.002964087178298212
72,3407,JP3111200006,旭化成,ASAHI KASEI CORPORATION,27900,48057750.00000001,0.0029310458048510974
73,1802,JP3190000004,大林組,OBAYASHI CORPORATION,14900,47143600.00000001,0.0028752917272568566
74,9502,JP3526600006,中部電力,"CHUBU ELECTRIC POWER COMPANY,INCORPORATE",16900,47100300.00000001,0.002872650856984111
75,8593,JP3499800005,三菱ＨＣキャピタル,MITSUBISHI HC CAPITAL INC.,28300,41685900,0.0025424261917472695
76,7532,JP3639650005,パン・パシフィック・インターナショナルホ,PAN PACIFIC INTERNATIONAL HOLDINGS CORPO,45900,41410980,0.002525658800167979
